qseqid	sseqid	qlen	slen	length	pident	qcovhsp	evalue	bitscore	max_bitscore	norm_bitscore
Unknown_BF302-01R0001_02587	rto:RTO_23480	299	299	299	89.0	100	4.30e-198	548	608.2	0.901
Unknown_BF302-01R0001_02587	rix:RO1_30600	299	303	298	85.9	99.7	1.25e-191	532	624.0	0.853
Unknown_BF302-01R0001_02587	sty:STY3535	299	299	297	79.1	99.3	4.36e-175	490	603.6	0.812
Unknown_BF302-01R0001_02588	ere:EUBREC_3080	208	208	208	100	100	4.75e-152	424	423.7	1
Unknown_BF302-01R0001_02588	ehl:EHLA_0523	208	208	208	91.8	100	2.51e-138	390	421.8	0.925
Unknown_BF302-01R0001_02588	ccom:I6K69_12485	208	208	208	89.9	100	6.62e-134	379	420.2	0.902
Unknown_BF302-01R0001_02588	rto:RTO_23470	208	208	208	85.6	100	2.03e-128	365	422.2	0.865
Unknown_BF302-01R0001_02588	rix:RO1_30610	208	209	207	80.2	99.5	7.19e-120	343	424.5	0.808
Unknown_BF302-01R0001_02595	cale:FDN13_11665	349	352	350	61.1	98.9	4.96e-153	439	716.5	0.613
Unknown_BF302-01R0001_02595	byl:A4V09_02075	349	357	356	53.1	99.7	9.65e-140	405	733.0	0.553
Unknown_BF302-01R0001_02595	lua:D4A81_10300	349	355	351	53.6	98.9	3.06e-128	376	733.8	0.512
Unknown_BF302-01R0001_02595	cale:FDN13_11565	349	349	347	50.7	98.9	5.44e-120	355	705.7	0.503
Unknown_BF302-01R0001_02599	rho:RHOM_14105	311	312	310	65.2	99.7	1.24e-143	412	629.4	0.655
Unknown_BF302-01R0001_02599	coo:CCU_03010	311	332	305	61.6	98.1	6.22e-132	383	664.8	0.576
Unknown_BF302-01R0001_02599	cac:CA_C2613	311	313	310	59.4	99.7	5.00e-129	375	625.2	0.6
Unknown_BF302-01R0001_02599	cpy:Cphy_0329	311	312	310	58.7	99.7	3.50e-124	362	623.2	0.581
Unknown_BF302-01R0001_02599	rto:RTO_25380	311	311	308	61.4	99.0	1.29e-121	356	621.7	0.573
Unknown_BF302-01R0001_02599	ldb:Ldb0119	311	312	311	58.8	99.7	8.84e-120	351	615.9	0.57
Unknown_BF302-01R0001_02599	tem:JW646_05575	311	313	309	54.4	99.4	4.93e-117	344	623.6	0.552
Unknown_BF302-01R0001_02599	ere:EUBREC_2932	311	314	312	58.0	99.7	1.46e-116	343	632.9	0.542
Unknown_BF302-01R0001_02599	anr:Ana3638_07970	311	313	310	54.8	99.7	2.66e-114	337	628.2	0.536
Unknown_BF302-01R0001_02599	pxv:FXF36_09375	311	312	311	55.0	99.7	3.64e-114	337	627.5	0.537
Unknown_BF302-01R0001_02599	ehl:EHLA_1684	311	309	306	54.9	98.4	1.08e-112	333	620.5	0.537
Unknown_BF302-01R0001_02599	fpr:FP2_31340	311	316	313	55.0	99.7	5.54e-112	332	633.6	0.524
Unknown_BF302-01R0001_02599	rob:CK5_34730	311	311	310	54.2	99.7	6.64e-112	331	624.8	0.53
Unknown_BF302-01R0001_02599	hsd:SD1D_0385	311	305	308	56.5	99.0	5.42e-112	331	609.8	0.543
Unknown_BF302-01R0001_02607	acae:HYG86_14175	233	232	232	58.2	99.6	3.64e-92	275	456.8	0.602
Unknown_BF302-01R0001_02607	ehl:EHLA_2617	233	232	232	59.1	99.6	1.47e-91	273	456.8	0.598
Unknown_BF302-01R0001_02607	roc:HF520_00435	233	232	228	58.8	97.9	1.20e-90	271	458.4	0.591
Unknown_BF302-01R0001_02607	aacx:DEACI_1011	233	232	232	56.5	99.6	6.91e-90	269	459.5	0.585
Unknown_BF302-01R0001_02607	ccel:CCDG5_1499	233	243	228	56.6	97.9	2.01e-89	268	476.1	0.563
Unknown_BF302-01R0001_02607	hsd:SD1D_1664	233	232	228	59.2	97.9	2.80e-89	268	456.1	0.588
Unknown_BF302-01R0001_02607	lgo:JCM16774_1923	233	232	226	57.1	97.0	5.64e-89	267	458.0	0.583
Unknown_BF302-01R0001_02607	cst:CLOST_2583	233	229	228	57.5	97.9	7.23e-89	266	452.6	0.588
Unknown_BF302-01R0001_02607	spy:SPy_1286	233	232	230	52.6	98.7	3.24e-88	265	458.8	0.578
Unknown_BF302-01R0001_02607	cthd:CDO33_11460	233	232	228	57.9	97.9	3.24e-88	265	456.1	0.581
Unknown_BF302-01R0001_02607	dsy:DSY1433	233	232	228	57.0	97.9	4.60e-88	265	460.7	0.575
Unknown_BF302-01R0001_02607	lbw:C3V36_02845	233	231	226	56.6	97.0	8.95e-88	264	456.1	0.579
Unknown_BF302-01R0001_02607	cdf:CD630_16180	233	241	228	54.8	97.9	1.77e-87	263	474.6	0.554
Unknown_BF302-01R0001_02607	tem:JW646_19610	233	232	232	55.6	99.6	1.86e-87	263	457.6	0.575
Unknown_BF302-01R0001_02607	faa:HMPREF0389_01510	233	235	228	56.1	97.9	4.14e-87	262	456.8	0.574
Unknown_BF302-01R0001_02607	elm:ELI_0471	233	232	228	57.5	97.9	5.31e-87	262	457.6	0.573
Unknown_BF302-01R0001_02607	cle:Clole_4251	233	232	232	52.6	99.6	3.05e-86	260	455.3	0.571
Unknown_BF302-01R0001_02607	cfem:HCR03_01765	233	232	228	56.6	97.9	4.33e-86	259	461.5	0.561
Unknown_BF302-01R0001_02607	awo:Awo_c22890	233	231	228	55.3	97.9	8.43e-86	259	449.1	0.577
Unknown_BF302-01R0001_02607	sarj:HH195_04380	233	232	228	56.1	97.9	1.75e-85	258	456.4	0.565
Unknown_BF302-01R0001_02607	dor:Desor_4507	233	232	232	56.0	99.6	5.00e-85	257	457.2	0.562
Unknown_BF302-01R0001_02607	capr:EQM14_09650	233	233	228	55.3	97.9	7.34e-85	256	459.5	0.557
Unknown_BF302-01R0001_02607	cce:Ccel_1918	233	232	232	52.2	99.6	1.16e-83	253	453.4	0.558
Unknown_BF302-01R0001_02607	leo:AMK43_11385	233	247	225	53.8	96.6	2.20e-82	251	490.0	0.512
Unknown_BF302-01R0001_02607	bprl:CL2_05560	233	244	226	54.0	97.0	5.69e-82	249	485.0	0.513
Unknown_BF302-01R0001_02607	rho:RHOM_06760	233	232	232	53.4	99.6	1.55e-81	248	461.5	0.537
Unknown_BF302-01R0001_02607	awo:Awo_c30120	233	231	228	53.5	97.9	1.50e-81	248	454.1	0.546
Unknown_BF302-01R0001_02607	sman:C12CBH8_21750	233	234	228	50.9	97.9	3.33e-81	247	461.5	0.535
Unknown_BF302-01R0001_02607	caml:H6X83_07725	233	232	228	51.3	97.9	1.26e-80	246	464.2	0.53
Unknown_BF302-01R0001_02607	rbp:B6259_07590	233	232	228	50.9	97.9	1.79e-80	245	459.1	0.534
Unknown_BF302-01R0001_02607	puf:UFO1_0191	233	231	222	52.3	95.3	3.48e-80	244	453.4	0.538
Unknown_BF302-01R0001_02607	aaxa:NCTC10138_01464	233	235	226	51.8	97.0	3.97e-80	244	466.8	0.523
Unknown_BF302-01R0001_02607	lasa:L9O85_08365	233	235	223	52.5	95.7	5.63e-80	244	464.2	0.526
Unknown_BF302-01R0001_02607	phx:KGNDJEFE_01732	233	233	228	51.3	97.9	2.13e-79	243	456.4	0.532
Unknown_BF302-01R0001_02607	fpr:FP2_26400	233	233	233	52.4	99.6	4.29e-79	242	463.8	0.522
Unknown_BF302-01R0001_02607	csh:Closa_3382	233	235	229	51.1	98.3	9.21e-79	241	470.3	0.512
Unknown_BF302-01R0001_02607	kpar:JL105_08950	233	232	226	50.9	97.0	1.18e-78	241	458.8	0.525
Unknown_BF302-01R0001_02607	ciu:G4D55_13340	233	232	230	51.7	98.7	1.93e-77	238	456.1	0.522
Unknown_BF302-01R0001_02607	erb:A4V01_16200	233	232	230	51.7	98.7	1.93e-77	238	456.1	0.522
Unknown_BF302-01R0001_02607	pbif:KXZ80_09355	233	233	227	50.7	97.4	2.30e-76	235	459.1	0.512
Unknown_BF302-01R0001_02607	hhw:NCTC503_00180	233	234	227	49.8	97.4	6.78e-76	234	460.7	0.508
Unknown_BF302-01R0001_02607	bthv:CQJ30_04950	233	233	230	49.1	98.7	1.87e-75	233	460.3	0.506
Unknown_BF302-01R0001_02607	spoa:EQM13_04370	233	232	226	49.6	97.0	2.57e-75	232	452.6	0.513
Unknown_BF302-01R0001_02607	toc:Toce_0395	233	231	226	48.7	97.0	3.52e-75	232	450.3	0.515
Unknown_BF302-01R0001_02607	mdv:C5Q96_00160	233	231	228	47.4	97.9	1.00e-74	231	448.7	0.515
Unknown_BF302-01R0001_02607	ttm:Tthe_0095	233	231	222	50.0	95.3	1.00e-74	231	454.1	0.509
Unknown_BF302-01R0001_02607	pjd:Pjdr2_3929	233	232	227	47.6	97.4	8.42e-74	228	453.4	0.503
Unknown_BF302-01R0001_02609	ere:EUBREC_3078	255	255	255	99.6	100	3.16e-178	494	495.4	0.997
Unknown_BF302-01R0001_02609	tsg:HLK68_02650	255	255	255	76.9	100	8.29e-142	402	498.8	0.806
Unknown_BF302-01R0001_02609	sman:C12CBH8_10270	255	255	255	78.8	100	3.37e-141	401	493.4	0.813
Unknown_BF302-01R0001_02609	rho:RHOM_14270	255	257	252	80.2	98.8	1.04e-140	400	504.2	0.793
Unknown_BF302-01R0001_02609	cthd:CDO33_19695	255	255	255	76.9	100	2.76e-140	399	495.7	0.805
Unknown_BF302-01R0001_02611	rob:CK5_05950	418	441	371	63.9	88.8	8.81e-174	498	887.9	0.561
Unknown_BF302-01R0001_02611	ehl:EHLA_2744	418	382	370	62.2	88.5	1.75e-166	477	775.4	0.615
Unknown_BF302-01R0001_02611	sman:C12CBH8_18920	418	406	397	55.2	95.0	1.20e-155	450	813.9	0.553
Unknown_BF302-01R0001_02611	caml:H6X83_00595	418	385	370	58.1	88.5	2.54e-152	441	784.3	0.562
Unknown_BF302-01R0001_02611	rbp:B6259_09630	418	390	370	56.2	88.5	1.07e-147	429	790.0	0.543
Unknown_BF302-01R0001_02612	ere:EUBREC_3029	367	367	367	94.8	100	7.77e-226	624	724.9	0.861
Unknown_BF302-01R0001_02614	ere:EUBREC_3031	637	637	637	98.1	100	0.0	1191	1282.3	0.929
Unknown_BF302-01R0001_02620	bprl:CL2_30150	56	56	56	78.6	100	2.48e-28	100	119.4	0.838
Unknown_BF302-01R0001_02620	bhan:CGC63_09490	56	57	56	76.8	100	6.00e-27	96.7	121.7	0.795
Unknown_BF302-01R0001_02625	anr:Ana3638_04555	528	525	528	58.7	100	2.97e-221	626	1070.8	0.585
Unknown_BF302-01R0001_02625	pxv:FXF36_01025	528	530	533	58.0	100	3.45e-209	595	1069.7	0.556
Unknown_BF302-01R0001_02625	hsd:SD1D_1575	528	530	532	56.2	100	1.85e-206	588	1069.3	0.55
Unknown_BF302-01R0001_02625	css:Cst_c16660	528	529	530	56.4	100	2.54e-206	588	1062.4	0.553
Unknown_BF302-01R0001_02625	pjd:Pjdr2_3262	528	530	531	51.2	100	8.76e-190	546	1071.6	0.51
Unknown_BF302-01R0001_02626	rob:CK5_31160	75	74	73	61.6	97.3	2.94e-26	96.3	150.6	0.639
Unknown_BF302-01R0001_02626	css:Cst_c16670	75	76	75	61.3	100	6.26e-26	95.5	150.2	0.636
Unknown_BF302-01R0001_02626	ebm:SG0102_00770	75	75	75	58.7	100	1.75e-25	94.4	148.3	0.637
Unknown_BF302-01R0001_02626	rho:RHOM_05540	75	76	75	60.0	100	5.14e-25	93.2	152.5	0.611
Unknown_BF302-01R0001_02626	rto:RTO_03400	75	75	75	53.3	100	1.37e-22	87.0	146.0	0.596
Unknown_BF302-01R0001_02626	coo:CCU_10800	75	73	73	56.2	97.3	5.30e-22	85.5	142.9	0.598
Unknown_BF302-01R0001_02626	ert:EUR_25080	75	76	72	56.9	96.0	1.16e-21	84.7	147.9	0.573
Unknown_BF302-01R0001_02626	ruk:A4V00_01015	75	76	75	52.0	100	1.64e-21	84.3	152.5	0.553
Unknown_BF302-01R0001_02626	bfi:CIY_31570	75	77	76	57.9	100	6.87e-21	82.8	151.8	0.545
Unknown_BF302-01R0001_02626	pxv:FXF36_01030	75	77	76	56.6	100	1.39e-20	82.0	152.5	0.538
Unknown_BF302-01R0001_02626	fvg:I6G91_00405	75	81	74	48.6	98.7	1.54e-20	82.0	157.1	0.522
Unknown_BF302-01R0001_02626	bcel:BcellWH2_04376	75	80	74	55.4	98.7	2.13e-20	81.6	159.8	0.511
Unknown_BF302-01R0001_02626	erh:ERH_0208	75	76	75	48.0	100	5.49e-20	80.5	154.1	0.522
Unknown_BF302-01R0001_02626	tsu:Tresu_1003	75	73	73	54.8	97.3	5.07e-20	80.5	144.1	0.559
Unknown_BF302-01R0001_02627	hsd:SD1D_1577	504	505	494	71.3	98.0	1.69e-266	739	1023.8	0.722
Unknown_BF302-01R0001_02627	anr:Ana3638_04545	504	504	493	68.2	97.8	1.88e-258	718	1021.1	0.703
Unknown_BF302-01R0001_02627	pxv:FXF36_01035	504	505	495	64.2	98.2	1.48e-241	676	1027.3	0.658
Unknown_BF302-01R0001_02627	pjd:Pjdr2_3260	504	505	493	63.5	97.8	1.08e-236	663	1020.8	0.649
Unknown_BF302-01R0001_02627	css:Cst_c16680	504	509	497	65.0	98.4	1.77e-236	663	1038.1	0.639
Unknown_BF302-01R0001_02628	anr:Ana3638_04540	240	241	232	52.2	96.7	2.66e-86	261	480.7	0.543
Unknown_BF302-01R0001_02628	hsd:SD1D_1578	240	239	234	48.7	97.5	1.36e-78	241	474.9	0.507
Unknown_BF302-01R0001_02631	lcg:L3BBH23_10900	385	386	386	59.1	99.7	7.58e-158	454	779.6	0.582
Unknown_BF302-01R0001_02631	phx:KGNDJEFE_01313	385	387	386	58.0	99.2	1.40e-153	443	780.4	0.568
Unknown_BF302-01R0001_02631	cac:CA_C3299	385	389	391	56.0	100	2.16e-148	430	781.6	0.55
Unknown_BF302-01R0001_02631	erb:A4V01_05145	385	386	386	55.7	99.7	1.95e-148	430	784.3	0.548
Unknown_BF302-01R0001_02631	ciu:G4D55_03495	385	386	386	55.7	99.7	3.19e-147	427	784.3	0.544
Unknown_BF302-01R0001_02631	spoa:EQM13_17030	385	391	392	55.1	99.7	3.55e-145	422	786.2	0.537
Unknown_BF302-01R0001_02631	cac:CA_C3298	385	390	388	54.4	99.2	1.97e-144	420	784.6	0.535
Unknown_BF302-01R0001_02631	hpk:Hprae_2042	385	387	388	54.6	99.7	2.36e-142	414	772.3	0.536
Unknown_BF302-01R0001_02631	dmt:DESME_06855	385	388	389	53.5	99.7	4.90e-142	414	781.2	0.53
Unknown_BF302-01R0001_02631	spoa:EQM13_03050	385	389	390	53.1	99.7	3.60e-137	401	790.8	0.507
Unknown_BF302-01R0001_02631	aacx:DEACI_0748	385	387	387	50.6	99.7	1.93e-136	399	776.9	0.514
Unknown_BF302-01R0001_02632	ere:EUBREC_3048	166	154	154	94.8	92.8	5.63e-105	301	315.5	0.954
Unknown_BF302-01R0001_02643	ere:EUBREC_3073	435	435	435	99.3	100	0.0	863	874.8	0.987
Unknown_BF302-01R0001_02645	ere:EUBREC_3076	417	417	417	98.1	100	3.31e-298	811	835.1	0.971
Unknown_BF302-01R0001_02646	ere:EUBREC_2032	285	297	285	99.3	100	7.49e-213	585	614.0	0.953
Unknown_BF302-01R0001_02647	ere:EUBREC_2030	454	454	454	99.6	100	0.0	882	906.0	0.974
Unknown_BF302-01R0001_02647	coo:CCU_09130	454	464	453	84.3	99.8	9.32e-285	781	931.8	0.838
Unknown_BF302-01R0001_02647	eel:EUBELI_01847	454	469	453	84.8	99.8	1.12e-284	781	943.0	0.828
Unknown_BF302-01R0001_02647	rto:RTO_20770	454	465	453	83.9	99.8	3.75e-282	775	931.8	0.832
Unknown_BF302-01R0001_02647	lacy:A4V08_03825	454	465	453	83.4	99.8	7.23e-280	769	931.0	0.826
Unknown_BF302-01R0001_02647	lacy:A4V08_28630	454	460	453	82.3	99.8	4.48e-275	756	915.2	0.826
Unknown_BF302-01R0001_02651	bfi:CIY_34650	584	595	575	57.4	98.5	1.58e-223	637	1174.8	0.542
Unknown_BF302-01R0001_02651	euu:ADJ67_06325	584	587	576	54.0	98.6	4.20e-219	625	1149.0	0.544
Unknown_BF302-01R0001_02651	shi:Shel_23120	584	589	581	54.6	99.5	6.39e-219	625	1150.6	0.543
Unknown_BF302-01R0001_02651	ral:Rumal_2037	584	586	580	54.8	98.5	5.37e-217	620	1155.2	0.537
Unknown_BF302-01R0001_02651	tde:TDE_2626	584	581	578	55.7	98.8	9.08e-212	606	1143.6	0.53
Unknown_BF302-01R0001_02651	esr:ES1_12800	584	586	573	53.9	98.1	5.01e-210	602	1151.0	0.523
Unknown_BF302-01R0001_02651	lasa:L9O85_05675	584	585	576	54.5	98.6	1.38e-209	601	1146.7	0.524
Unknown_BF302-01R0001_02651	tem:JW646_16395	584	582	574	54.5	98.3	2.02e-208	598	1136.3	0.526
Unknown_BF302-01R0001_02651	fwa:DCMF_21195	584	580	577	53.4	98.8	5.37e-208	597	1142.1	0.523
Unknown_BF302-01R0001_02651	bull:JOS54_02740	584	585	578	52.6	99.0	5.17e-207	594	1146.7	0.518
Unknown_BF302-01R0001_02651	ssm:Spirs_3495	584	591	568	54.0	97.3	3.38e-204	587	1157.5	0.507
Unknown_BF302-01R0001_02651	dru:Desru_2347	584	580	575	52.7	98.5	6.13e-202	581	1135.9	0.511
Unknown_BF302-01R0001_02651	sgy:Sgly_2759	584	580	577	52.0	98.8	1.23e-201	580	1140.2	0.509
Unknown_BF302-01R0001_02651	dsy:DSY4741	584	580	571	53.9	97.8	5.69e-200	576	1144.0	0.503
Unknown_BF302-01R0001_02652	rob:CK5_03540	579	579	578	91.5	99.8	0.0	1019	1129.8	0.902
Unknown_BF302-01R0001_02653	bhu:bhn_I1736	195	201	191	63.9	97.9	7.55e-82	246	406.4	0.605
Unknown_BF302-01R0001_02653	ert:EUR_02680	195	197	189	59.3	96.9	1.13e-75	230	400.2	0.575
Unknown_BF302-01R0001_02653	tde:TDE_2624	195	194	194	56.7	99.5	7.46e-71	218	389.4	0.56
Unknown_BF302-01R0001_02653	sgy:Sgly_1209	195	200	194	52.6	99.5	1.99e-67	209	404.8	0.516
Unknown_BF302-01R0001_02655	sgy:Sgly_1207	473	495	462	57.4	97.0	9.37e-179	514	993.4	0.517
Unknown_BF302-01R0001_02657	ere:EUBREC_2027	295	295	295	98.6	100	1.46e-203	562	616.3	0.912
Unknown_BF302-01R0001_02657	rho:RHOM_11630	295	297	294	86.1	99.7	8.90e-178	497	620.5	0.801
Unknown_BF302-01R0001_02657	ehl:EHLA_1717	295	290	285	84.9	96.6	4.93e-171	479	605.1	0.792
Unknown_BF302-01R0001_02657	rgn:RGna_01930	295	295	295	80.0	100	2.32e-161	455	623.6	0.73
Unknown_BF302-01R0001_02659	ere:EUBREC_2025	226	257	226	99.1	100	4.14e-160	447	512.3	0.873
Unknown_BF302-01R0001_02659	rho:RHOM_11620	226	226	226	82.7	100	1.05e-132	377	444.1	0.849
Unknown_BF302-01R0001_02659	ehl:EHLA_1718	226	225	222	83.3	98.2	2.39e-131	374	445.7	0.839
Unknown_BF302-01R0001_02660	ert:EUR_16790	385	385	385	98.2	100	1.43e-269	736	760.8	0.967
Unknown_BF302-01R0001_02660	coo:CCU_02240	385	380	378	80.7	98.2	2.59e-218	607	742.7	0.817
Unknown_BF302-01R0001_02665	ere:EUBREC_2021	461	480	461	98.7	100	1.80e-313	855	936.8	0.913
Unknown_BF302-01R0001_02666	ere:EUBREC_2020	822	822	822	98.5	100	0.0	1674	1704.5	0.982
Unknown_BF302-01R0001_02667	fpra:CG447_01965	185	184	182	52.7	98.4	1.29e-71	219	374.0	0.586
Unknown_BF302-01R0001_02669	ere:EUBREC_2008	200	200	200	99.0	100	1.42e-140	395	407.1	0.97
Unknown_BF302-01R0001_02670	ere:EUBREC_2007	375	390	375	98.9	100	2.17e-274	748	783.5	0.955
Unknown_BF302-01R0001_02671	ere:EUBREC_2006	314	314	314	99.7	100	3.74e-211	583	608.2	0.959
Unknown_BF302-01R0001_02672	ere:EUBREC_2005	268	273	268	98.9	100	2.88e-184	511	541.6	0.944
Unknown_BF302-01R0001_02673	ere:EUBREC_2004	218	218	218	99.5	100	2.94e-151	423	436.8	0.968
Unknown_BF302-01R0001_02674	ere:EUBREC_2003	261	261	261	99.6	100	9.83e-185	511	516.9	0.989
Unknown_BF302-01R0001_02675	ere:EUBREC_2002	534	534	534	99.1	100	0.0	1066	1088.2	0.98
Unknown_BF302-01R0001_02675	eel:EUBELI_01169	534	534	534	90.8	100	0.0	979	1083.2	0.904
Unknown_BF302-01R0001_02675	coo:CCU_03280	534	534	534	89.5	100	0.0	969	1084.7	0.893
Unknown_BF302-01R0001_02675	pxv:FXF36_14145	534	537	537	89.2	100	0.0	958	1095.9	0.874
Unknown_BF302-01R0001_02675	rob:CK5_07310	534	534	533	88.2	99.8	0.0	950	1080.5	0.879
Unknown_BF302-01R0001_02675	rto:RTO_04020	534	534	534	87.3	100	0.0	947	1080.9	0.876
Unknown_BF302-01R0001_02675	rho:RHOM_10160	534	534	533	86.9	99.8	0.0	943	1082.0	0.872
Unknown_BF302-01R0001_02675	ral:Rumal_1789	534	537	537	87.0	100	0.0	941	1089.7	0.864
Unknown_BF302-01R0001_02675	vfa:MM35RIKEN_04310	534	533	530	87.5	99.3	0.0	940	1082.8	0.868
Unknown_BF302-01R0001_02675	bprs:CK3_34370	534	534	534	86.1	100	0.0	936	1082.0	0.865
Unknown_BF302-01R0001_02675	fpr:FP2_13680	534	534	534	86.1	100	0.0	936	1083.9	0.864
Unknown_BF302-01R0001_02675	cbol:CGC65_12100	534	534	534	85.6	100	0.0	935	1082.4	0.864
Unknown_BF302-01R0001_02675	lua:D4A81_10570	534	535	534	85.6	100	0.0	933	1087.0	0.858
Unknown_BF302-01R0001_02675	bpb:bpr_I0091	534	537	537	84.9	100	0.0	925	1094.3	0.845
Unknown_BF302-01R0001_02675	alq:C7Y71_008015	534	534	534	83.7	100	0.0	915	1081.6	0.846
Unknown_BF302-01R0001_02675	pru:PRU_2279	534	537	537	83.8	100	0.0	905	1089.3	0.831
Unknown_BF302-01R0001_02675	trc:DYE49_00280	534	534	531	83.1	99.4	0.0	898	1091.6	0.823
Unknown_BF302-01R0001_02675	pary:A4V02_12965	534	534	534	82.2	100	0.0	896	1081.6	0.828
Unknown_BF302-01R0001_02675	obj:EIO64_14770	534	535	533	80.9	99.8	0.0	892	1091.6	0.817
Unknown_BF302-01R0001_02675	ssg:Selsp_0819	534	534	534	81.3	100	0.0	885	1083.6	0.817
Unknown_BF302-01R0001_02675	copr:Cop2CBH44_23550	534	534	534	81.3	100	0.0	875	1084.3	0.807
Unknown_BF302-01R0001_02675	pdi:BDI_2805	534	535	535	79.1	100	2.58e-311	855	1084.3	0.789
Unknown_BF302-01R0001_02675	bth:BT_2790	534	535	535	79.3	100	5.21e-311	854	1092.4	0.782
Unknown_BF302-01R0001_02676	ere:EUBREC_2001	166	166	166	100	100	9.64e-111	317	318.9	0.994
Unknown_BF302-01R0001_02676	rho:RHOM_08065	166	174	166	84.3	100	5.24e-94	275	337.0	0.816
Unknown_BF302-01R0001_02677	ere:EUBREC_2000	341	341	341	99.7	100	1.05e-251	687	694.1	0.99
Unknown_BF302-01R0001_02677	coo:CCU_26950	341	341	341	93.0	100	2.15e-235	646	688.3	0.939
Unknown_BF302-01R0001_02677	rho:RHOM_08060	341	340	337	91.4	98.8	1.82e-229	631	688.7	0.916
Unknown_BF302-01R0001_02677	eel:EUBELI_01373	341	341	341	90.0	100	5.19e-227	625	689.5	0.906
Unknown_BF302-01R0001_02677	rob:CK5_31300	341	339	337	91.4	98.8	4.61e-225	620	686.8	0.903
Unknown_BF302-01R0001_02677	pxv:FXF36_13120	341	342	339	89.1	99.4	1.04e-224	619	689.5	0.898
Unknown_BF302-01R0001_02677	lua:D4A81_05765	341	339	337	87.8	98.8	6.27e-223	615	684.5	0.898
Unknown_BF302-01R0001_02677	bpb:bpr_I1657	341	342	339	89.4	99.4	2.85e-222	613	687.2	0.892
Unknown_BF302-01R0001_02677	rto:RTO_19410	341	339	337	89.9	98.8	2.10e-221	611	684.1	0.893
Unknown_BF302-01R0001_02677	ehl:EHLA_1296	341	339	337	88.4	98.8	2.34e-218	603	682.9	0.883
Unknown_BF302-01R0001_02677	bprl:CL2_03000	341	338	337	87.2	98.8	3.20e-218	603	681.0	0.885
Unknown_BF302-01R0001_02677	fit:Fi14EGH31_04460	341	338	337	85.2	98.8	1.33e-210	583	676.4	0.862
Unknown_BF302-01R0001_02677	ruk:A4V00_04410	341	338	337	84.9	98.8	1.88e-210	583	681.8	0.855
Unknown_BF302-01R0001_02677	fit:Fi14EGH31_01950	341	338	337	84.9	98.8	1.09e-209	581	675.6	0.86
Unknown_BF302-01R0001_02677	phx:KGNDJEFE_02086	341	338	337	81.0	98.8	2.13e-200	558	680.2	0.82
Unknown_BF302-01R0001_02677	ral:Rumal_0497	341	341	341	78.9	100	9.65e-200	556	683.7	0.813
Unknown_BF302-01R0001_02677	cbol:CGC65_10865	341	336	341	81.2	99.1	8.04e-200	556	682.2	0.815
Unknown_BF302-01R0001_02679	ebm:SG0102_14120	164	164	164	95.7	100	9.34e-117	332	344.0	0.965
Unknown_BF302-01R0001_02679	slu:KE3_0040	164	187	164	93.9	100	8.51e-116	330	391.0	0.844
Unknown_BF302-01R0001_02679	blb:BBMN68_1166	164	164	164	93.9	100	3.81e-116	330	346.3	0.953
Unknown_BF302-01R0001_02679	bpo:BP951000_1185	164	164	164	93.9	100	3.81e-116	330	346.3	0.953
Unknown_BF302-01R0001_02679	emt:CPZ25_016085	164	164	164	93.3	100	3.13e-115	328	345.5	0.949
Unknown_BF302-01R0001_02679	vat:B7L28_00465	164	164	164	93.3	100	3.13e-115	328	345.5	0.949
Unknown_BF302-01R0001_02679	meg:DKB62_02375	164	164	164	93.3	100	3.13e-115	328	345.5	0.949
Unknown_BF302-01R0001_02679	meg:DKB62_05095	164	164	164	93.3	100	3.13e-115	328	345.5	0.949
Unknown_BF302-01R0001_02679	cpor:BED41_14200	164	164	164	92.7	100	5.20e-114	325	344.4	0.944
Unknown_BF302-01R0001_02679	ag:AAY32951	164	164	164	91.5	100	6.07e-113	322	345.9	0.931
Unknown_BF302-01R0001_02679	ag:AAY32951	164	164	164	91.5	100	6.07e-113	322	345.9	0.931
Unknown_BF302-01R0001_02681	era:ERE_16990	791	792	788	97.8	99.6	0.0	1529	1580.5	0.967
Unknown_BF302-01R0001_02681	rho:RHOM_16480	791	792	788	97.7	99.6	0.0	1527	1580.1	0.966
Unknown_BF302-01R0001_02685	rho:RHOM_16510	125	125	126	92.1	100	5.51e-70	210	239.2	0.878
Unknown_BF302-01R0001_02688	rho:RHOM_16520	731	725	731	93.6	100	0.0	1374	1469.9	0.935
Unknown_BF302-01R0001_02688	acel:acsn021_39090	731	734	731	78.9	100	0.0	1178	1489.9	0.791
Unknown_BF302-01R0001_02696	rho:RHOM_16560	179	179	179	89.4	100	5.03e-117	333	359.8	0.926
Unknown_BF302-01R0001_02704	rho:RHOM_16585	320	306	306	90.5	95.6	1.79e-204	566	609.0	0.929
Unknown_BF302-01R0001_02717	ehl:EHLA_1426	66	66	66	100	100	3.00e-40	130	131.0	0.992
Unknown_BF302-01R0001_02717	rto:RTO_28870	66	66	66	100	100	3.00e-40	130	131.0	0.992
Unknown_BF302-01R0001_02717	ere:EUBREC_3544	66	66	66	100	100	3.00e-40	130	131.0	0.992
Unknown_BF302-01R0001_02718	ehl:EHLA_1425	243	243	243	98.4	100	2.07e-177	491	496.5	0.989
Unknown_BF302-01R0001_02718	ere:EUBREC_3543	243	243	243	98.4	100	4.18e-177	491	497.3	0.987
