QUERY	KO	BRITE	CAZY	COG	DISEASE	DRUG	ENZYME	GO	MODULE	NETWORK	PATHWAY	PUBMED	RCLASS	REACTION	TC	VP	DESCRIPTION
Unknown_BF302-01R0002_02581	K13542	br:ko00001;br:ko01000	NA	cog:COG0007;cog:COG1587	NA	NA	ec:2.1.1.107;ec:4.2.1.75	go:0004851;go:0004852	md:M00121;md:M00846;md:M00924;md:M00925;md:M00926	NA	path:ko00860;path:ko01100;path:ko01110;path:ko01120;path:ko01240;path:map00860;path:map01100;path:map01110;path:map01120;path:map01240	pmid:19267692	rc:RC00003;rc:RC00871;rc:RC01861	rn:R03165;rn:R03194	NA	NA	cobA-hemD; uroporphyrinogen III methyltransferase / synthase
Unknown_BF302-01R0002_02582	K01749	br:ko00001;br:ko01000	NA	cog:COG0181	ds:H00202;ds:H01763	NA	ec:2.5.1.61	go:0004418	md:M00121;md:M00846;md:M00868;md:M00926	NA	path:ko00860;path:ko01100;path:ko01110;path:ko01120;path:ko01240;path:map00860;path:map01100;path:map01110;path:map01120;path:map01240	pmid:10217486;pmid:23308205;pmid:3529035	rc:RC02317	rn:R00084	NA	NA	hemC, HMBS; hydroxymethylbilane synthase
Unknown_BF302-01R0002_02583	K24866	br:ko00001;br:ko01000	NA	NA	NA	NA	ec:1.3.1.76	NA	md:M00846;md:M00924	NA	path:ko00860;path:ko01100;path:ko01110;path:ko01240;path:map00860;path:map01100;path:map01110;path:map01240	NA	rc:RC01034	rn:R03947	NA	NA	sirC; precorrin-2 dehydrogenase
Unknown_BF302-01R0002_02584	K03523	br:ko00001;br:ko02000	NA	cog:COG1268	NA	NA	NA	go:0015225	NA	NA	path:ko02010;path:map02010	pmid:16099603	NA	NA	tc:2.A.88.1;tc:2.A.88.2	NA	bioY; biotin transport system substrate-specific component
Unknown_BF302-01R0002_02585	K21140	br:ko00001;br:ko01000	NA	cog:COG1310	NA	NA	ec:3.13.1.6	NA	NA	NA	path:ko04122;path:map04122	pmid:16104727	rc:RC00064;rc:RC00090	rn:R11524	NA	NA	mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase
Unknown_BF302-01R0002_02586	K21029	br:ko00001;br:ko01000	NA	cog:COG0476	NA	NA	ec:2.7.7.80	go:0061605	NA	NA	path:ko04122;path:map04122	pmid:11463785	rc:RC00043	rn:R07459	NA	NA	moeB; molybdopterin-synthase adenylyltransferase
Unknown_BF302-01R0002_02587	K03154	br:ko00001	NA	cog:COG2104	NA	NA	NA	NA	md:M00127;md:M00895	NA	path:ko04122;path:map04122	pmid:9632726	NA	NA	NA	NA	thiS; sulfur carrier protein
Unknown_BF302-01R0002_02588	K03671	br:ko00001;br:ko03110	NA	cog:COG0526	ds:H00891	NA	NA	go:0030508	NA	NA	path:ko04621;path:ko05012;path:ko05132;path:ko05418;path:map04621;path:map05012;path:map05132;path:map05418	pmid:16408020;pmid:3170595	NA	NA	NA	NA	trxA; thioredoxin 1
Unknown_BF302-01R0002_02589	K04085	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0425	NA	NA	NA	NA	NA	NA	path:ko04122;path:map04122	pmid:16387657	NA	NA	NA	NA	tusA, sirA; tRNA 2-thiouridine synthesizing protein A
Unknown_BF302-01R0002_02590	K00385	br:ko00001	NA	cog:COG2221	NA	NA	NA	NA	NA	NA	path:ko00920;path:ko01100;path:ko01120;path:map00920;path:map01100;path:map01120	pmid:10231485;pmid:1704886	rc:RC00065	rn:R00858;rn:R10146	NA	NA	asrC; anaerobic sulfite reductase subunit C
Unknown_BF302-01R0002_02591	K01740	br:ko00001;br:ko01000	NA	cog:COG2873	NA	NA	ec:2.5.1.49	go:0003961	NA	NA	path:ko00270;path:ko01100;path:map00270;path:map01100	pmid:11566369	rc:RC00020;rc:RC00196;rc:RC02821;rc:RC02848	rn:R00651;rn:R01287;rn:R02026;rn:R04859	NA	NA	metY; O-acetylhomoserine (thiol)-lyase
Unknown_BF302-01R0002_02592	K00384	br:ko00001;br:ko01000	NA	cog:COG0492	NA	dr:D03034	ec:1.8.1.9	go:0004791	NA	NA	path:ko00450;path:map00450	pmid:3288628	rc:RC00013;rc:RC02518;rc:RC02873	rn:R02016;rn:R03596;rn:R09372	NA	NA	trxB, TRR; thioredoxin reductase (NADPH)
Unknown_BF302-01R0002_02593	K01215	br:ko00001;br:ko01000	NA	cog:COG0366	NA	NA	ec:3.2.1.70	go:0043896	NA	NA	NA	pmid:2380687	NA	NA	NA	NA	dexB; glucan 1,6-alpha-glucosidase
Unknown_BF302-01R0002_02594	K01182	br:ko00001;br:ko01000	cazy:GH13	cog:COG0366	NA	NA	ec:3.2.1.10	go:0004574	NA	NA	path:ko00052;path:ko00500;path:ko01100;path:map00052;path:map00500;path:map01100	pmid:15291818	rc:RC00028;rc:RC00059;rc:RC00077;rc:RC00451	rn:R00801;rn:R01718;rn:R01791;rn:R06199	NA	NA	IMA, malL; oligo-1,6-glucosidase
Unknown_BF302-01R0002_02596	K01270	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG2195	NA	NA	NA	NA	NA	NA	path:ko00480;path:ko01100;path:map00480;path:map01100	pmid:11157967	rc:RC00096;rc:RC00141	rn:R00899;rn:R04951	NA	NA	pepD; dipeptidase D
Unknown_BF302-01R0002_02597	K01153	br:ko00001;br:ko01000;br:ko02048	NA	cog:COG0610	NA	NA	ec:3.1.21.3	go:0009035	NA	NA	NA	pmid:10839821	NA	NA	NA	NA	hsdR; type I restriction enzyme, R subunit
Unknown_BF302-01R0002_02605	K03427	br:ko00001;br:ko01000;br:ko02048	NA	cog:COG0286	NA	NA	ec:2.1.1.72	go:0009007	NA	NA	NA	pmid:10839821	NA	NA	NA	NA	hsdM; type I restriction enzyme M protein
Unknown_BF302-01R0002_02606	K06201	br:ko00001	NA	cog:COG3142	NA	NA	NA	NA	NA	NA	NA	pmid:16182249;pmid:7635807	NA	NA	NA	NA	cutC; copper homeostasis protein
Unknown_BF302-01R0002_02628	K03431	br:ko00001;br:ko01000	NA	cog:COG1109	NA	NA	ec:5.4.2.10	go:0008966	md:M00909	NA	path:ko00520;path:ko01100;path:ko01250;path:map00520;path:map01100;path:map01250	pmid:8550580;pmid:9286983	rc:RC00408	rn:R02060	NA	NA	glmM; phosphoglucosamine mutase
Unknown_BF302-01R0002_02629	K00820	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0449	ds:H00770	NA	ec:2.6.1.16	go:0004360	md:M00892;md:M00909	NA	path:ko00250;path:ko00520;path:ko01100;path:ko01250;path:ko04931;path:ko05415;path:map00250;path:map00520;path:map01100;path:map01250;path:map04931;path:map05415	pmid:10091662;pmid:10198162;pmid:1460020	rc:RC00010;rc:RC00163;rc:RC02752	rn:R00768	NA	NA	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)
Unknown_BF302-01R0002_02638	K02564	br:ko00001;br:ko01000	NA	cog:COG0363	NA	NA	ec:3.5.99.6	go:0004342	NA	NA	path:ko00520;path:ko01100;path:map00520;path:map01100	pmid:12965206;pmid:3284790	rc:RC00163	rn:R00765	NA	NA	nagB, GNPDA; glucosamine-6-phosphate deaminase
Unknown_BF302-01R0002_02639	K01443	br:ko00001;br:ko01000	NA	cog:COG1820	NA	NA	ec:3.5.1.25	go:0008448	NA	NA	path:ko00520;path:ko01100;path:map00520;path:map01100	pmid:2668691	rc:RC00166;rc:RC00300	rn:R02059	NA	NA	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase
Unknown_BF302-01R0002_02641	K02804	br:ko00001;br:ko01000;br:ko02000	NA	cog:COG1263;cog:COG1264;cog:COG2190	NA	NA	ec:2.7.1.193	go:0008982;go:0090586	NA	NA	path:ko00520;path:ko02060;path:map00520;path:map02060	pmid:19617367	rc:RC00017;rc:RC03206	rn:R05199	tc:4.A.1.1.15;tc:4.A.1.1.2;tc:4.A.1.1.5;tc:4.A.1.1.7	NA	nagE; N-acetylglucosamine PTS system EIICBA or EIICB component
Unknown_BF302-01R0002_02642	K15051	br:ko00001	NA	cog:COG1864	NA	NA	NA	go:0004519	NA	NA	NA	pmid:20846957	NA	NA	NA	NA	endA; DNA-entry nuclease
Unknown_BF302-01R0002_02643	K01892	br:br01613;br:ko00001;br:ko01000;br:ko01007;br:ko03016	NA	cog:COG0124	ds:H00264;ds:H00779;ds:H02095	NA	ec:6.1.1.21	go:0004821	NA	NA	path:ko00970;path:map00970	pmid:11125115;pmid:3521891	rc:RC00055;rc:RC00523	rn:R03655	NA	NA	HARS, hisS; histidyl-tRNA synthetase
Unknown_BF302-01R0002_02644	K01876	br:br01613;br:ko00001;br:ko01000;br:ko01007;br:ko03016;br:ko03029	NA	cog:COG0173	ds:H00871	NA	ec:6.1.1.12	go:0004815	NA	NA	path:ko00970;path:map00970	pmid:18682559	rc:RC00055;rc:RC00523	rn:R05577	NA	NA	DARS2, aspS; aspartyl-tRNA synthetase
Unknown_BF302-01R0002_02647	K02483---K07668	br:ko00001;br:ko02022---br:ko00001;br:ko02022	NA---NA	cog:COG0745---cog:COG0745	NA---NA	NA---NA	NA---NA	go:0000156---go:0000156	NA---NA	NA---NA	NA---path:ko02020;path:map02020	NA---pmid:17827301	NA---NA	NA---NA	NA---NA	NA---NA	K02483; two-component system, OmpR family, response regulator---vicR; two-component system, OmpR family, response regulator VicR
Unknown_BF302-01R0002_02648	K07456	br:ko00001;br:ko03400	NA	cog:COG1193	NA	NA	NA	NA	NA	NA	path:ko03430;path:map03430	pmid:15113836;pmid:21552516	NA	NA	NA	NA	mutS2; DNA mismatch repair protein MutS2
Unknown_BF302-01R0002_02649	K04771	br:ko00001;br:ko01000;br:ko01002;br:ko03110	NA	cog:COG0265	NA	NA	ec:3.4.21.107	NA	NA	NA	path:ko01503;path:ko02020;path:map01503;path:map02020	pmid:18496527	NA	NA	NA	NA	degP, htrA; serine protease Do
Unknown_BF302-01R0002_02650	K03698	br:ko00001;br:ko01000;br:ko03019	NA	cog:COG3481	NA	NA	NA	go:0000175	NA	NA	NA	pmid:12399495;pmid:15805522	NA	NA	NA	NA	cbf, cbf1; 3'-5' exoribonuclease
Unknown_BF302-01R0002_02651	K03215	br:ko00001;br:ko01000;br:ko03009	NA	cog:COG2265	NA	NA	ec:2.1.1.190	go:0070041	NA	NA	NA	pmid:15181002	NA	NA	NA	NA	rumA; 23S rRNA (uracil1939-C5)-methyltransferase
Unknown_BF302-01R0002_02652	K01465	br:ko00001;br:ko01000	NA	cog:COG0044;cog:COG0418	NA	NA	ec:3.5.2.3	go:0004151	md:M00051	NA	path:ko00240;path:ko01100;path:ko01240;path:map00240;path:map01100;path:map01240	pmid:2885307	rc:RC00632	rn:R01993	NA	NA	URA4, pyrC; dihydroorotase
Unknown_BF302-01R0002_02653	K08234	br:ko00001	NA	cog:COG0346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yaeR; glyoxylase I family protein
Unknown_BF302-01R0002_02656	K08234	br:ko00001	NA	cog:COG0346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	yaeR; glyoxylase I family protein
Unknown_BF302-01R0002_02667	K02346	br:br01612;br:ko00001;br:ko01000;br:ko03400	NA	cog:COG0389	NA	NA	ec:2.7.7.7	go:0003887	NA	NA	NA	pmid:11080171;pmid:11463382	NA	NA	NA	NA	dinB; DNA polymerase IV
Unknown_BF302-01R0002_02671	K02564	br:ko00001;br:ko01000	NA	cog:COG0363	NA	NA	ec:3.5.99.6	go:0004342	NA	NA	path:ko00520;path:ko01100;path:map00520;path:map01100	pmid:12965206;pmid:3284790	rc:RC00163	rn:R00765	NA	NA	nagB, GNPDA; glucosamine-6-phosphate deaminase
Unknown_BF302-01R0002_02673	K05342	br:ko00001;br:ko01000	cazy:GH65	cog:COG1554	NA	NA	ec:2.4.1.64	go:0047656	NA	NA	path:ko00500;path:ko01100;path:ko01110;path:map00500;path:map01100;path:map01110	pmid:21803886	rc:RC00049	rn:R02727	NA	NA	treP; alpha,alpha-trehalose phosphorylase
Unknown_BF302-01R0002_02674	K25069	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K25069; fucose transport system permease protein
Unknown_BF302-01R0002_02675	K25068	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K25068; fucose transport system permease protein
Unknown_BF302-01R0002_02676	K25067	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fcsSBP; fucose transport system substrate-binding protein
Unknown_BF302-01R0002_02688	K14059	br:ko00001	NA	cog:COG0582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	int; integrase
Unknown_BF302-01R0002_02697	K02003	br:ko00001;br:ko02000	NA	cog:COG1136;cog:COG4181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:3.A.1	NA	ABC.CD.A; putative ABC transport system ATP-binding protein
Unknown_BF302-01R0002_02701	K03839	br:ko00001	NA	cog:COG0716	NA	NA	NA	NA	NA	NA	NA	pmid:3121629	NA	NA	NA	NA	fldA, nifF, isiB; flavodoxin I
Unknown_BF302-01R0002_02704	K03711	br:ko00001;br:ko03000	NA	cog:COG0735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator
Unknown_BF302-01R0002_02706	K04759	br:ko00001;br:ko02000	NA	cog:COG0370	NA	NA	NA	NA	NA	NA	NA	pmid:16718600;pmid:16952942;pmid:8407793	NA	NA	tc:9.A.8.1	NA	feoB; ferrous iron transport protein B
Unknown_BF302-01R0002_02707	K04758	br:ko00001;br:ko02000	NA	cog:COG1918	NA	NA	NA	NA	NA	NA	NA	pmid:16718600;pmid:16952942;pmid:8407793	NA	NA	NA	NA	feoA; ferrous iron transport protein A
Unknown_BF302-01R0002_02708	K04758	br:ko00001;br:ko02000	NA	cog:COG1918	NA	NA	NA	NA	NA	NA	NA	pmid:16718600;pmid:16952942;pmid:8407793	NA	NA	NA	NA	feoA; ferrous iron transport protein A
Unknown_BF302-01R0002_02709	K00640	br:ko00001;br:ko01000	NA	cog:COG1045	NA	NA	ec:2.3.1.30	go:0009001	md:M00021	NA	path:ko00270;path:ko00920;path:ko01100;path:ko01110;path:ko01120;path:ko01200;path:ko01230;path:ko05111;path:map00270;path:map00920;path:map01100;path:map01110;path:map01120;path:map01200;path:map01230;path:map05111	pmid:18851994;pmid:4977445	rc:RC00004;rc:RC00041	rn:R00586	NA	NA	cysE; serine O-acetyltransferase
Unknown_BF302-01R0002_02710	K07058	br:ko00001	NA	cog:COG1295	NA	NA	NA	NA	NA	NA	NA	pmid:15576800	NA	NA	NA	NA	K07058; membrane protein
Unknown_BF302-01R0002_02711	K18700	br:ko00001;br:ko01000	NA	cog:COG5496	NA	NA	ec:3.1.2.29	NA	NA	NA	NA	pmid:16720268	NA	NA	NA	NA	flK; fluoroacetyl-CoA thioesterase
Unknown_BF302-01R0002_02712	K04079	br:ko00001;br:ko01009;br:ko03029;br:ko03051;br:ko03110;br:ko04131;br:ko04147	NA	cog:COG0326	NA	dr:D06554;dr:D06650;dr:D09375;dr:D09376;dr:D09711;dr:D10126;dr:D10646;dr:D10647;dr:D10719;dr:D11766;dr:D11920	NA	NA	NA	NA	path:ko04141;path:ko04151;path:ko04217;path:ko04612;path:ko04621;path:ko04626;path:ko04657;path:ko04659;path:ko04914;path:ko04915;path:ko05132;path:ko05200;path:ko05207;path:ko05215;path:ko05417;path:ko05418;path:map04141;path:map04151;path:map04217;path:map04612;path:map04621;path:map04626;path:map04657;path:map04659;path:map04914;path:map04915;path:map05132;path:map05200;path:map05207;path:map05215;path:map05417;path:map05418	pmid:2780322;pmid:3301534	NA	NA	NA	NA	HSP90A, htpG; molecular chaperone HtpG
Unknown_BF302-01R0002_02713	K19302	br:ko00001;br:ko01000;br:ko01011	NA	cog:COG0671	NA	dr:D00128;dr:D03047;dr:D03048	ec:3.6.1.27	go:0050380	NA	NA	path:ko00550;path:ko00552;path:map00550;path:map00552	pmid:14612242;pmid:15778224	rc:RC00002	rn:R05627	NA	NA	bcrC; undecaprenyl-diphosphatase
Unknown_BF302-01R0002_02714	K07533	br:ko00001;br:ko01000;br:ko03110	NA	cog:COG0760	NA	NA	ec:5.2.1.8	go:0003755	NA	NA	NA	pmid:12634326	NA	NA	NA	NA	prsA; foldase protein PrsA
Unknown_BF302-01R0002_02716	K16898	br:ko00001;br:ko01000;br:ko03400	NA	cog:COG1074	NA	NA	ec:5.6.2.4	go:0008408;go:0043138	NA	NA	NA	pmid:10756102;pmid:17570399	NA	NA	NA	NA	addA; ATP-dependent helicase/nuclease subunit A
Unknown_BF302-01R0002_02717	K16899	br:ko00001;br:ko01000;br:ko03400	NA	cog:COG3857	NA	NA	ec:5.6.2.4	go:0008409;go:0043138	NA	NA	NA	pmid:10756102;pmid:17570399	NA	NA	NA	NA	addB; ATP-dependent helicase/nuclease subunit B
Unknown_BF302-01R0002_02718	K00602	br:ko00001;br:ko01000;br:ko04147	NA	cog:COG0138	ds:H00966	NA	ec:2.1.2.3;ec:3.5.4.10	go:0003937;go:0004643	md:M00048	NA	path:ko00230;path:ko00670;path:ko01100;path:ko01110;path:ko01523;path:map00230;path:map00670;path:map01100;path:map01110;path:map01523	pmid:2192230;pmid:8867801	rc:RC00026;rc:RC00263;rc:RC00456	rn:R01127;rn:R04560	NA	NA	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase
Unknown_BF302-01R0002_02719	K11176	br:ko00001;br:ko01000	NA	cog:COG3363	NA	NA	ec:3.5.4.10	go:0003937	md:M00048	NA	path:ko00230;path:ko01100;path:ko01110;path:map00230;path:map01100;path:map01110	pmid:11844782	rc:RC00456	rn:R01127	NA	NA	purO; IMP cyclohydrolase
Unknown_BF302-01R0002_02720	K09157	br:ko00001	NA	cog:COG2848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K09157; uncharacterized protein
Unknown_BF302-01R0002_02721	K07166	br:ko00001	NA	cog:COG3830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07166; ACT domain-containing protein
Unknown_BF302-01R0002_02724	K00859	br:ko00001;br:ko01000	NA	cog:COG0237	NA	NA	ec:2.7.1.24	go:0004140	md:M00120	NA	path:ko00770;path:ko01100;path:ko01240;path:map00770;path:map01100;path:map01240	pmid:11292795	rc:RC00002;rc:RC00078	rn:R00130	NA	NA	coaE; dephospho-CoA kinase
Unknown_BF302-01R0002_02725	K02335	br:br01612;br:ko00001;br:ko01000;br:ko03032;br:ko03400	NA	cog:COG0258;cog:COG0749	NA	NA	ec:2.7.7.7	go:0003887	NA	NA	path:ko03030;path:ko03410;path:ko03420;path:ko03440;path:map03030;path:map03410;path:map03420;path:map03440	pmid:19843230;pmid:21427281	NA	NA	NA	NA	polA; DNA polymerase I
Unknown_BF302-01R0002_02726	K01262	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0006	ds:H00537	NA	ec:3.4.11.9	go:0004177	NA	NA	NA	pmid:11872174;pmid:7937532;pmid:9520390	NA	NA	NA	NA	pepP; Xaa-Pro aminopeptidase
Unknown_BF302-01R0002_02727	K07107	br:ko00001;br:ko01000	NA	cog:COG0824	NA	NA	NA	NA	NA	NA	NA	pmid:16294310	NA	NA	NA	NA	ybgC; acyl-CoA thioester hydrolase
Unknown_BF302-01R0002_02728	K17675	br:ko00001;br:ko01000;br:ko03029	NA	cog:COG0513	NA	NA	ec:3.6.4.13	go:0003724;go:0034458	NA	NA	NA	pmid:17352692	NA	NA	NA	NA	SUPV3L1, SUV3; ATP-dependent RNA helicase SUPV3L1/SUV3
Unknown_BF302-01R0002_02734	K07027	br:ko00001	cazy:GT2	cog:COG0392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tc:4.D.2.4	NA	K07027; glycosyltransferase 2 family protein
Unknown_BF302-01R0002_02735	K02824	br:ko00001;br:ko02000	NA	cog:COG2233	NA	NA	NA	NA	NA	NA	NA	pmid:21423164;pmid:7721693	NA	NA	tc:2.A.40.1.1;tc:2.A.40.1.2;tc:2.A.40.1.4	NA	uraA, pyrP; uracil permease
Unknown_BF302-01R0002_02736	K06311	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid:10762253	NA	NA	tc:2.A.3.9.4	NA	yndE; spore germination protein
Unknown_BF302-01R0002_02737	K06310	br:ko00001	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid:10762253	NA	NA	NA	NA	yndD; spore germination protein
Unknown_BF302-01R0002_02739	K00919	br:ko00001;br:ko01000	NA	cog:COG1947	NA	NA	ec:2.7.1.148	go:0008698	md:M00096	NA	path:ko00900;path:ko01100;path:ko01110;path:map00900;path:map01100;path:map01110	pmid:10655484	rc:RC00002;rc:RC01439	rn:R05634	NA	NA	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
Unknown_BF302-01R0002_02740	K09816	br:ko00001;br:ko02000	NA	cog:COG1108	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:9379902;pmid:9680209;pmid:9811636	NA	NA	tc:3.A.1.15.11;tc:3.A.1.15.13;tc:3.A.1.15.18;tc:3.A.1.15.3;tc:3.A.1.15.5	NA	znuB; zinc transport system permease protein
Unknown_BF302-01R0002_02741	K09817	br:ko00001;br:ko01000;br:ko02000	NA	cog:COG1121	NA	NA	ec:7.2.2.20	go:0015633	NA	NA	path:ko02010;path:map02010	pmid:9379902;pmid:9680209;pmid:9811636	NA	NA	tc:3.A.1.15.11;tc:3.A.1.15.13;tc:3.A.1.15.18;tc:3.A.1.15.3;tc:3.A.1.15.5	NA	znuC; zinc transport system ATP-binding protein
Unknown_BF302-01R0002_02742	K09815	br:ko00001;br:ko02000	NA	cog:COG4531	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:9379902;pmid:9680209;pmid:9811636	NA	NA	tc:3.A.1.15.11;tc:3.A.1.15.13;tc:3.A.1.15.18;tc:3.A.1.15.3;tc:3.A.1.15.5	NA	znuA; zinc transport system substrate-binding protein
Unknown_BF302-01R0002_02743	K03978	br:ko00001;br:ko03036	NA	cog:COG0218	NA	NA	NA	NA	NA	NA	NA	pmid:10572302	NA	NA	NA	NA	engB; GTP-binding protein
Unknown_BF302-01R0002_02744	K01338	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0466	NA	NA	ec:3.4.21.53	NA	NA	NA	path:ko04112;path:map04112	pmid:20197497;pmid:8294008	NA	NA	NA	NA	lon; ATP-dependent Lon protease
Unknown_BF302-01R0002_02745	K03544	br:ko00001;br:ko03110	NA	cog:COG1219	ds:H00201;ds:H01763	NA	NA	NA	NA	NA	path:ko04112;path:map04112	pmid:10347188;pmid:19781638	NA	NA	NA	NA	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
Unknown_BF302-01R0002_02746	K01358	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0740	ds:H02095	NA	ec:3.4.21.92	NA	NA	NA	path:ko04112;path:ko04212;path:map04112;path:map04212	pmid:17925224;pmid:19781638;pmid:2197275	NA	NA	NA	NA	clpP, CLPP; ATP-dependent Clp protease, protease subunit
Unknown_BF302-01R0002_02747	K03545	br:ko00001	NA	cog:COG0544	NA	NA	NA	NA	NA	NA	NA	pmid:8521806	NA	NA	NA	NA	tig; trigger factor
Unknown_BF302-01R0002_02748	K06421	br:ko00001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sspD; small acid-soluble spore protein D (minor alpha/beta-type SASP)
Unknown_BF302-01R0002_02749	K03152	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0693	NA	NA	ec:3.5.1.124	go:0036524	NA	NA	NA	pmid:20124404;pmid:9592144	NA	NA	NA	NA	thiJ; protein deglycase
Unknown_BF302-01R0002_02750	K01768	br:ko00001;br:ko01000	NA	cog:COG2114	NA	NA	ec:4.6.1.1	go:0004016	NA	NA	path:ko00230;path:ko01100;path:ko02025;path:ko04113;path:ko04213;path:map00230;path:map01100;path:map02025;path:map04113;path:map04213	pmid:15165228;pmid:1680356	rc:RC00295	rn:R00089;rn:R00434	NA	NA	E4.6.1.1; adenylate cyclase
Unknown_BF302-01R0002_02754	K15580	br:ko00001;br:ko02000	NA	cog:COG4166	NA	NA	NA	NA	NA	NA	path:ko01501;path:ko02010;path:ko02024;path:map01501;path:map02010;path:map02024	pmid:15169767;pmid:17237172;pmid:17496096;pmid:18212011	NA	NA	tc:3.A.1.5	NA	oppA, mppA; oligopeptide transport system substrate-binding protein
Unknown_BF302-01R0002_02755	K10823	br:ko00001;br:ko02000	NA	cog:COG4608	NA	NA	NA	go:0015197	NA	NA	path:ko01501;path:ko02010;path:ko02024;path:map01501;path:map02010;path:map02024	pmid:15169767;pmid:17237172;pmid:17496096;pmid:18212011	NA	NA	tc:3.A.1.5	NA	oppF; oligopeptide transport system ATP-binding protein
Unknown_BF302-01R0002_02756	K15583	br:ko00001;br:ko02000	NA	cog:COG0444	NA	NA	NA	go:0015197	NA	NA	path:ko01501;path:ko02010;path:ko02024;path:map01501;path:map02010;path:map02024	pmid:15169767;pmid:17237172;pmid:17496096;pmid:18212011	NA	NA	tc:3.A.1.5	NA	oppD; oligopeptide transport system ATP-binding protein
Unknown_BF302-01R0002_02757	K15582	br:ko00001;br:ko02000	NA	cog:COG1173	NA	NA	NA	NA	NA	NA	path:ko01501;path:ko02010;path:ko02024;path:map01501;path:map02010;path:map02024	pmid:15169767;pmid:17237172;pmid:17496096;pmid:18212011	NA	NA	tc:3.A.1.5	NA	oppC; oligopeptide transport system permease protein
Unknown_BF302-01R0002_02758	K15581	br:ko00001;br:ko02000	NA	cog:COG0601	NA	NA	NA	NA	NA	NA	path:ko01501;path:ko02010;path:ko02024;path:map01501;path:map02010;path:map02024	pmid:15169767;pmid:17237172;pmid:17496096;pmid:18212011	NA	NA	tc:3.A.1.5	NA	oppB; oligopeptide transport system permease protein
Unknown_BF302-01R0002_02764	K01992	br:ko00001;br:ko02000	NA	cog:COG0842;cog:COG1277;cog:COG1668;cog:COG1682;cog:COG3694	NA	NA	NA	NA	NA	NA	NA	pmid:10092453;pmid:10809709;pmid:10978546;pmid:11421281	NA	NA	tc:3.A.1	NA	ABC-2.P; ABC-2 type transport system permease protein
Unknown_BF302-01R0002_02765	K01990	br:ko00001;br:ko02000	NA	cog:COG1131;cog:COG1134	NA	NA	NA	NA	NA	NA	NA	pmid:10092453;pmid:10809709;pmid:10978546;pmid:11421281	NA	NA	tc:3.A.1	NA	ABC-2.A; ABC-2 type transport system ATP-binding protein
Unknown_BF302-01R0002_02768	K01448	br:ko00001;br:ko01000;br:ko01011;br:ko03036	NA	cog:COG0860	NA	NA	ec:3.5.1.28	go:0008745	NA	NA	path:ko01503;path:map01503	pmid:1357079;pmid:20300061	rc:RC00064;rc:RC00141	rn:R04112	NA	NA	amiABC; N-acetylmuramoyl-L-alanine amidase
Unknown_BF302-01R0002_02773	K01678	br:ko00001;br:ko01000	NA	cog:COG1838	NA	NA	ec:4.2.1.2	go:0004333	md:M00009;md:M00011;md:M00173;md:M00374;md:M00620	NA	path:ko00020;path:ko00620;path:ko00720;path:ko01100;path:ko01110;path:ko01120;path:ko01200;path:map00020;path:map00620;path:map00720;path:map01100;path:map01110;path:map01120;path:map01200	NA	rc:RC00443	rn:R01082	NA	NA	E4.2.1.2AB, fumB; fumarate hydratase subunit beta
