QUERY	KO	BRITE	CAZY	COG	DISEASE	DRUG	ENZYME	GO	MODULE	NETWORK	PATHWAY	PUBMED	RCLASS	REACTION	TC	VP	DESCRIPTION
Unknown_BF302-01R0003_02285	K14698	br:ko00001;br:ko02000	NA	cog:COG1132;cog:COG2375	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:10231486;pmid:16385031;pmid:19948799	NA	NA	tc:3.A.1.21.1;tc:3.A.1.21.2	NA	irtA, ybtP; ATP-binding cassette, subfamily B, bacterial IrtA/YbtP
Unknown_BF302-01R0003_02286	K01552	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ecfA; energy-coupling factor transport system ATP-binding protein
Unknown_BF302-01R0003_02287	K16785	br:ko00001;br:ko02000	NA	cog:COG0619	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:16291685;pmid:18931129	NA	NA	tc:3.A.1.25;tc:3.A.1.26;tc:3.A.1.28;tc:3.A.1.29;tc:3.A.1.30;tc:3.A.1.31;tc:3.A.1.32;tc:3.A.1.33	NA	ecfT; energy-coupling factor transport system permease protein
Unknown_BF302-01R0003_02288	K16926	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid:18931129	NA	NA	tc:3.A.1.31	NA	htsT; energy-coupling factor transport system substrate-specific component
Unknown_BF302-01R0003_02291	K03709	br:ko00001;br:ko03000	NA	cog:COG1321	NA	NA	NA	NA	NA	NA	NA	pmid:15634975;pmid:18761626	NA	NA	NA	NA	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
Unknown_BF302-01R0003_02292	K14699	br:ko00001;br:ko02000	NA	cog:COG1132	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:10231486;pmid:16385031;pmid:19948799	NA	NA	tc:3.A.1.21.1;tc:3.A.1.21.2	NA	irtB, ybtQ; ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ
Unknown_BF302-01R0003_02293	K14698	br:ko00001;br:ko02000	NA	cog:COG1132;cog:COG2375	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:10231486;pmid:16385031;pmid:19948799	NA	NA	tc:3.A.1.21.1;tc:3.A.1.21.2	NA	irtA, ybtP; ATP-binding cassette, subfamily B, bacterial IrtA/YbtP
Unknown_BF302-01R0003_02294	K01552	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ecfA; energy-coupling factor transport system ATP-binding protein
Unknown_BF302-01R0003_02295	K16785	br:ko00001;br:ko02000	NA	cog:COG0619	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:16291685;pmid:18931129	NA	NA	tc:3.A.1.25;tc:3.A.1.26;tc:3.A.1.28;tc:3.A.1.29;tc:3.A.1.30;tc:3.A.1.31;tc:3.A.1.32;tc:3.A.1.33	NA	ecfT; energy-coupling factor transport system permease protein
Unknown_BF302-01R0003_02296	K16926	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid:18931129	NA	NA	tc:3.A.1.31	NA	htsT; energy-coupling factor transport system substrate-specific component
Unknown_BF302-01R0003_02310	K03466	br:ko00001;br:ko03036	NA	cog:COG1674	NA	NA	NA	NA	NA	NA	NA	pmid:11703663;pmid:18363794	NA	NA	tc:3.A.12	NA	ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
Unknown_BF302-01R0003_02315	K20074	br:ko00001;br:ko01000;br:ko01009	NA	cog:COG0631	NA	NA	ec:3.1.3.16	go:0004722	NA	NA	NA	pmid:10986276;pmid:22431591	NA	NA	NA	NA	prpC, phpP; PPM family protein phosphatase
Unknown_BF302-01R0003_02317	K11358	br:ko00001;br:ko01000;br:ko01007	NA	cog:COG0436	NA	NA	ec:2.6.1.1	go:0004069	NA	NA	path:ko00220;path:ko00250;path:ko00270;path:ko00330;path:ko00350;path:ko00360;path:ko00400;path:ko00401;path:ko00950;path:ko00960;path:ko01100;path:ko01110;path:ko01210;path:ko01230;path:map00220;path:map00250;path:map00270;path:map00330;path:map00350;path:map00360;path:map00400;path:map00401;path:map00950;path:map00960;path:map01100;path:map01110;path:map01210;path:map01230	pmid:12670965	rc:RC00006	rn:R00355;rn:R00694;rn:R00734;rn:R00896;rn:R02433;rn:R02619;rn:R05052	NA	NA	yhdR; aspartate aminotransferase
Unknown_BF302-01R0003_02318	K18220	br:br01600;br:ko00001;br:ko01504	NA	cog:COG0480	NA	NA	NA	NA	NA	NA	NA	pmid:15837373;pmid:19862477	NA	NA	NA	NA	tetM, tetO; ribosomal protection tetracycline resistance protein
Unknown_BF302-01R0003_02321	K01265	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0024	NA	NA	ec:3.4.11.18	NA	NA	NA	NA	pmid:16274222;pmid:3027045;pmid:8618900	NA	NA	NA	NA	map; methionyl aminopeptidase
Unknown_BF302-01R0003_02323	K09117	br:ko00001	NA	cog:COG1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K09117; uncharacterized protein
Unknown_BF302-01R0003_02324	K21471	br:ko00001;br:ko01000;br:ko01002;br:ko01011	NA	cog:COG0791;cog:COG3883	NA	NA	NA	NA	NA	NA	NA	pmid:16233686	NA	NA	NA	NA	cwlO; peptidoglycan DL-endopeptidase CwlO
Unknown_BF302-01R0003_02328	K00655	br:ko00001;br:ko01000;br:ko01004	NA	cog:COG0204	NA	NA	ec:2.3.1.51	go:0003841	md:M00089	NA	path:ko00561;path:ko00564;path:ko01100;path:ko01110;path:map00561;path:map00564;path:map01100;path:map01110	pmid:1557036;pmid:16949372	rc:RC00004;rc:RC00037;rc:RC00039	rn:R02241;rn:R09381	NA	NA	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase
Unknown_BF302-01R0003_02329	K01176	br:ko00001;br:ko01000	cazy:GH13	cog:COG0366	NA	dr:D00216	ec:3.2.1.1	go:0004556	NA	NA	path:ko00500;path:ko01100;path:ko01110;path:ko04970;path:ko04972;path:ko04973;path:map00500;path:map01100;path:map01110;path:map04970;path:map04972;path:map04973	pmid:7925367;pmid:9401418	NA	rn:R02108;rn:R02112;rn:R11262	NA	NA	AMY, amyA, malS; alpha-amylase
Unknown_BF302-01R0003_02330	K15772	br:ko00001;br:ko02000	NA	cog:COG3833	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:11682178;pmid:16707683;pmid:17056685	NA	NA	tc:3.A.1.1	NA	ganQ, mdxG; arabinogalactan oligomer / maltooligosaccharide transport system permease protein
Unknown_BF302-01R0003_02331	K15771	br:ko00001;br:ko02000	NA	cog:COG1175	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:11682178;pmid:16707683;pmid:17056685	NA	NA	tc:3.A.1.1	NA	ganP, mdxF; arabinogalactan oligomer / maltooligosaccharide transport system permease protein
Unknown_BF302-01R0003_02332	K15770	br:ko00001;br:ko02000	NA	cog:COG2182	NA	NA	NA	NA	NA	NA	path:ko02010;path:map02010	pmid:11682178;pmid:16707683;pmid:17056685	NA	NA	tc:3.A.1.1	NA	cycB, ganO, mdxE; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein
Unknown_BF302-01R0003_02334	K05499	br:ko00001;br:ko03000	NA	cog:COG1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG
Unknown_BF302-01R0003_02337	K03798	br:ko00001;br:ko01000;br:ko01002;br:ko03110	NA	cog:COG0465	NA	NA	NA	NA	NA	NA	NA	pmid:10849347;pmid:10940391;pmid:12626683	NA	NA	NA	NA	ftsH, hflB; cell division protease FtsH
Unknown_BF302-01R0003_02338	K00760	br:ko00001;br:ko01000	NA	cog:COG0634	ds:H00194	dr:D00161;dr:D04931;dr:D06109;dr:D08603	ec:2.4.2.8	go:0004422;go:0052657	NA	NA	path:ko00230;path:ko00983;path:ko01100;path:ko01110;path:ko01232;path:map00230;path:map00983;path:map01100;path:map01110;path:map01232	pmid:12070315	rc:RC00063;rc:RC00122	rn:R01132;rn:R01229;rn:R02142;rn:R08237;rn:R08238;rn:R08245	NA	NA	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase
Unknown_BF302-01R0003_02339	K04075	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0037	NA	NA	ec:6.3.4.19	go:0032267	NA	NA	NA	pmid:14527414;pmid:15894617;pmid:19233850;pmid:19847269	rc:RC02633;rc:RC02634	rn:R09597	NA	NA	tilS, mesJ; tRNA(Ile)-lysidine synthase
Unknown_BF302-01R0003_02340	K06382	br:ko00001;br:ko01000	NA	cog:COG2208	NA	NA	ec:3.1.3.16	NA	NA	NA	NA	pmid:15866939	NA	NA	NA	NA	spoIIE; stage II sporulation protein E
Unknown_BF302-01R0003_02341	K13052	br:ko00001;br:ko03036	NA	cog:COG2919	NA	NA	NA	NA	NA	NA	NA	pmid:8113187	NA	NA	NA	NA	divIC, divA; cell division protein DivIC
Unknown_BF302-01R0003_02344	K03530	br:ko00001;br:ko03032;br:ko03036;br:ko03400	NA	cog:COG0776	NA	NA	NA	NA	NA	NA	NA	pmid:10551881;pmid:15827603;pmid:15853876	NA	NA	NA	NA	hupB; DNA-binding protein HU-beta
Unknown_BF302-01R0003_02347	K00974	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0617	NA	NA	ec:2.7.7.72	go:0004810;go:0016437	NA	NA	NA	pmid:16364630;pmid:3009457	rc:RC00078	rn:R09382;rn:R09383;rn:R09384;rn:R09386	NA	NA	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)
Unknown_BF302-01R0003_02348	K01881	br:br01613;br:ko00001;br:ko01000;br:ko01007;br:ko03016	NA	cog:COG0442	ds:H00606	NA	ec:6.1.1.15	go:0004827	NA	NA	path:ko00970;path:map00970	pmid:18682559;pmid:19379069	rc:RC00055;rc:RC00523	rn:R03661	NA	NA	PARS, proS; prolyl-tRNA synthetase
Unknown_BF302-01R0003_02349	K00865	br:ko00001;br:ko01000	NA	cog:COG1929	NA	NA	ec:2.7.1.165	go:0043798	NA	NA	path:ko00260;path:ko00561;path:ko00630;path:ko01100;path:ko01110;path:ko01120;path:map00260;path:map00561;path:map00630;path:map01100;path:map01110;path:map01120	pmid:18675808;pmid:25823014	rc:RC00002;rc:RC00428	rn:R08572	NA	NA	glxK, garK; glycerate 2-kinase
Unknown_BF302-01R0003_02354	K04763	br:ko00001;br:ko03036	NA	cog:COG4974	NA	NA	NA	NA	NA	NA	NA	pmid:7744017	NA	NA	NA	NA	xerD; integrase/recombinase XerD
Unknown_BF302-01R0003_02358	K23587	br:ko00001;br:ko02042	NA	NA	NA	NA	NA	NA	NA	NA	path:ko05150;path:map05150	NA	NA	NA	NA	NA	ssl5_11; superantigen-like protein 5/11
Unknown_BF302-01R0003_02361	K19954	br:ko00001;br:ko01000	NA	cog:COG1454	NA	NA	NA	NA	NA	NA	NA	pmid:19383697	NA	NA	NA	NA	adh1; alcohol dehydrogenase
Unknown_BF302-01R0003_02362	K22024	br:ko00001;br:ko01000	NA	cog:COG1995	NA	NA	ec:1.1.1.408;ec:1.1.1.409	NA	NA	NA	NA	pmid:27402745	NA	NA	NA	NA	pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase
Unknown_BF302-01R0003_02363	K22129	br:ko00001;br:ko01000	NA	cog:COG3395	NA	NA	ec:2.7.1.219;ec:2.7.1.220	NA	NA	NA	NA	pmid:27402745	rc:RC00002;rc:RC00017	rn:R11784;rn:R11803	NA	NA	dtnK, denK; D-threonate/D-erythronate kinase
Unknown_BF302-01R0003_02364	K01714	br:ko00001;br:ko01000	NA	cog:COG0329	NA	NA	ec:4.3.3.7	go:0008840	md:M00016;md:M00525;md:M00526;md:M00527	NA	path:ko00261;path:ko00300;path:ko01100;path:ko01110;path:ko01120;path:ko01230;path:map00261;path:map00300;path:map01100;path:map01110;path:map01120;path:map01230	pmid:3514578	rc:RC03062;rc:RC03063	rn:R10147	NA	NA	dapA; 4-hydroxy-tetrahydrodipicolinate synthase
Unknown_BF302-01R0003_02365	K00058	br:ko00001;br:ko01000;br:ko04147	NA	cog:COG0111	ds:H01079;ds:H02117	NA	ec:1.1.1.399;ec:1.1.1.95	go:0004617	md:M00020	NA	path:ko00260;path:ko00270;path:ko00680;path:ko01100;path:ko01110;path:ko01120;path:ko01200;path:ko01230;path:map00260;path:map00270;path:map00680;path:map01100;path:map01110;path:map01120;path:map01200;path:map01230	pmid:7719856;pmid:8550422	rc:RC00031	rn:R01513	NA	NA	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase
Unknown_BF302-01R0003_02366	K14445	br:ko00001;br:ko02000	NA	cog:COG0471	ds:H00606	NA	NA	go:0017153	NA	NA	NA	pmid:12186628;pmid:16211368	NA	NA	tc:2.A.47.1	NA	SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5
Unknown_BF302-01R0003_02369	K00549	br:ko00001;br:ko01000	NA	cog:COG0620	NA	NA	ec:2.1.1.14	go:0003871	md:M00017	NA	path:ko00270;path:ko00450;path:ko01100;path:ko01110;path:ko01230;path:map00270;path:map00450;path:map01100;path:map01110;path:map01230	pmid:1339288	rc:RC00035;rc:RC00113;rc:RC01241	rn:R04405;rn:R09365	NA	NA	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
Unknown_BF302-01R0003_02371	K07216	br:ko00001	NA	cog:COG2703	NA	NA	NA	NA	NA	NA	NA	pmid:15885093	NA	NA	NA	NA	hr; hemerythrin
Unknown_BF302-01R0003_02373	K03671	br:ko00001;br:ko03110	NA	cog:COG0526	ds:H00891	NA	NA	go:0030508	NA	NA	path:ko04621;path:ko05012;path:ko05132;path:ko05418;path:map04621;path:map05012;path:map05132;path:map05418	pmid:16408020;pmid:3170595	NA	NA	NA	NA	trxA; thioredoxin 1
Unknown_BF302-01R0003_02374	K03972	br:ko00001	NA	cog:COG0607	NA	NA	NA	NA	NA	NA	NA	pmid:1712397	NA	NA	NA	NA	pspE; phage shock protein E
Unknown_BF302-01R0003_02376	K01420	br:ko00001;br:ko03000	NA	cog:COG0664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
Unknown_BF302-01R0003_02379	K03564	br:ko00001;br:ko01000	NA	cog:COG1225	NA	NA	ec:1.11.1.24	go:0008379	NA	NA	NA	pmid:12925864;pmid:21910476	NA	NA	NA	NA	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin
Unknown_BF302-01R0003_02380	K09861	br:ko00001	NA	cog:COG3022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K09861; uncharacterized protein
Unknown_BF302-01R0003_02384	K07216	br:ko00001	NA	cog:COG2703	NA	NA	NA	NA	NA	NA	NA	pmid:15885093	NA	NA	NA	NA	hr; hemerythrin
Unknown_BF302-01R0003_02388	K07076	br:ko00001	NA	cog:COG1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K07076; uncharacterized protein
Unknown_BF302-01R0003_02397	K00560	br:ko00001;br:ko01000	NA	cog:COG0207	NA	dr:D00323;dr:D00391;dr:D00584;dr:D01064;dr:D01223;dr:D01244;dr:D01309;dr:D01784;dr:D03828;dr:D04197;dr:D04964;dr:D06503;dr:D07472;dr:D07974;dr:D10596;dr:D10803;dr:D11352	ec:2.1.1.45	go:0004799	md:M00938	NA	path:ko00240;path:ko00670;path:ko01100;path:ko01232;path:ko01523;path:map00240;path:map00670;path:map01100;path:map01232;path:map01523	pmid:12706868	rc:RC00219;rc:RC00332	rn:R02101	NA	NA	thyA, TYMS; thymidylate synthase
Unknown_BF302-01R0003_02398	K00287	br:ko00001;br:ko01000	NA	cog:COG0262	ds:H01197	dr:D00142;dr:D02115;dr:D03828;dr:D03942;dr:D05500;dr:D05589;dr:D05999;dr:D06238;dr:D06239;dr:D06503;dr:D07472;dr:D10596;dr:D11352	ec:1.5.1.3	go:0004146	md:M00126;md:M00840	NA	path:ko00670;path:ko00790;path:ko01100;path:ko01240;path:ko01523;path:map00670;path:map00790;path:map01100;path:map01240;path:map01523	pmid:6235374	rc:RC00109;rc:RC00110;rc:RC00158;rc:RC03327	rn:R00936;rn:R00937;rn:R00939;rn:R00940;rn:R02235;rn:R02236;rn:R11765	NA	NA	DHFR, folA; dihydrofolate reductase
Unknown_BF302-01R0003_02399	K01652	br:ko00001;br:ko01000	NA	cog:COG0028	NA	NA	ec:2.2.1.6	go:0003984	md:M00019;md:M00570	NA	path:ko00290;path:ko00650;path:ko00660;path:ko00770;path:ko01100;path:ko01110;path:ko01210;path:ko01230;path:map00290;path:map00650;path:map00660;path:map00770;path:map01100;path:map01110;path:map01210;path:map01230	pmid:10972805	rc:RC00027;rc:RC00106;rc:RC01192;rc:RC02744;rc:RC02893	rn:R00006;rn:R00014;rn:R00226;rn:R03050;rn:R04672;rn:R04673;rn:R08648	NA	NA	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit
Unknown_BF302-01R0003_02400	K01653	br:ko00001;br:ko01000	NA	cog:COG0440	NA	NA	ec:2.2.1.6	go:0003984	md:M00019;md:M00570	NA	path:ko00290;path:ko00650;path:ko00660;path:ko00770;path:ko01100;path:ko01110;path:ko01210;path:ko01230;path:map00290;path:map00650;path:map00660;path:map00770;path:map01100;path:map01110;path:map01210;path:map01230	NA	rc:RC00027;rc:RC00106;rc:RC01192;rc:RC02744;rc:RC02893	rn:R00006;rn:R00014;rn:R00226;rn:R03050;rn:R04672;rn:R04673;rn:R08648	NA	NA	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit
Unknown_BF302-01R0003_02411	K06173	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0101	ds:H00898	NA	ec:5.4.99.12	go:0009982	NA	NA	NA	pmid:15108122;pmid:17113994	NA	NA	NA	NA	truA, PUS1; tRNA pseudouridine38-40 synthase
Unknown_BF302-01R0003_02412	K07462	br:ko00001;br:ko01000;br:ko03400	NA	cog:COG0608	NA	NA	NA	NA	NA	NA	path:ko03410;path:ko03430;path:ko03440;path:map03410;path:map03430;path:map03440	pmid:16488881;pmid:2649886	NA	NA	NA	NA	recJ; single-stranded-DNA-specific exonuclease
Unknown_BF302-01R0003_02413	K07813	br:ko00001;br:ko01002	NA	cog:COG4512	NA	NA	NA	NA	NA	NA	path:ko02020;path:ko02024;path:map02020;path:map02024	pmid:10768947;pmid:12122003	NA	NA	NA	NA	agrB; accessory gene regulator B
Unknown_BF302-01R0003_02416	K09163	br:ko00001	NA	cog:COG3294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K09163; uncharacterized protein
Unknown_BF302-01R0003_02417	K07301	br:ko00001;br:ko02000	NA	cog:COG0530	NA	NA	NA	NA	NA	NA	NA	pmid:22287543	NA	NA	tc:2.A.19.5	NA	yrbG; cation:H+ antiporter
Unknown_BF302-01R0003_02418	K23242	br:ko00001;br:ko02000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mntP; manganese efflux pump family protein
Unknown_BF302-01R0003_02419	K10947	br:ko00001;br:ko03000	NA	cog:COG1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	padR; PadR family transcriptional regulator, regulatory protein PadR
Unknown_BF302-01R0003_02423	K02422	br:ko00001;br:ko02035	NA	cog:COG1516	NA	NA	NA	NA	NA	NA	path:ko02040;path:map02040	pmid:1527488	NA	NA	NA	NA	fliS; flagellar secretion chaperone FliS
Unknown_BF302-01R0003_02425	K06603	br:ko00001;br:ko02035	NA	cog:COG1334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	flaG; flagellar protein FlaG
Unknown_BF302-01R0003_02426	K02314	br:ko00001;br:ko01000;br:ko03032	NA	cog:COG0305	NA	NA	ec:5.6.2.3	go:0003678	NA	NA	path:ko03030;path:ko04112;path:map03030;path:map04112	pmid:23562643	NA	NA	NA	NA	dnaB; replicative DNA helicase
Unknown_BF302-01R0003_02427	K02939	br:br01610;br:ko00001;br:ko03011	NA	cog:COG0359	NA	NA	NA	go:0005762;go:0022625	NA	NA	path:ko03010;path:map03010	pmid:8780779	NA	NA	NA	NA	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
Unknown_BF302-01R0003_02428	K22927	br:ko00001;br:ko01000	NA	NA	NA	NA	ec:3.1.4.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	gdpP; cyclic-di-AMP phosphodiesterase
Unknown_BF302-01R0003_02431	K02963	br:br01610;br:ko00001;br:ko03011	NA	cog:COG0238	NA	NA	NA	go:0005763;go:0022627	NA	NA	path:ko03010;path:map03010	pmid:10094780	NA	NA	NA	NA	RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
Unknown_BF302-01R0003_02432	K03111	br:ko00001;br:ko03029;br:ko03032;br:ko03400	NA	cog:COG0629	ds:H01020	NA	NA	NA	NA	NA	path:ko03030;path:ko03430;path:ko03440;path:map03030;path:map03430;path:map03440	pmid:21784244	NA	NA	NA	NA	ssb; single-strand DNA-binding protein
Unknown_BF302-01R0003_02433	K02990	br:br01610;br:ko00001;br:ko03011;br:ko03029	NA	cog:COG0360	NA	NA	NA	go:0005763;go:0022627	NA	NA	path:ko03010;path:map03010	pmid:17277072	NA	NA	NA	NA	RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6
Unknown_BF302-01R0003_02435	K12410	br:ko00001;br:ko01000	NA	cog:COG0846	NA	NA	ec:2.3.1.286	NA	NA	NA	path:ko00760;path:ko01100;path:map00760;path:map01100	pmid:10811920;pmid:24176774	rc:RC00033;rc:RC00096	rn:R10633;rn:R10634	NA	NA	npdA; NAD-dependent deacetylase
Unknown_BF302-01R0003_02436	K03499	br:ko00001;br:ko02000	NA	cog:COG0569	NA	NA	NA	NA	NA	NA	NA	pmid:12562800;pmid:2674131	NA	NA	tc:2.A.38.1;tc:2.A.38.4	NA	trkA, ktrA, ktrC; trk/ktr system potassium uptake protein
Unknown_BF302-01R0003_02437	K03498	br:ko00001;br:ko02000	NA	cog:COG0168	NA	NA	NA	NA	NA	NA	NA	pmid:12562800;pmid:7896723	NA	NA	tc:2.A.38.1;tc:2.A.38.4	NA	trkH, trkG, ktrB, ktrD; trk/ktr system potassium uptake protein
Unknown_BF302-01R0003_02438	K07056	br:ko00001;br:ko01000;br:ko03009	NA	cog:COG0313	NA	NA	ec:2.1.1.198	go:0070677	NA	NA	NA	pmid:19965768	NA	NA	NA	NA	rsmI; 16S rRNA (cytidine1402-2'-O)-methyltransferase
Unknown_BF302-01R0003_02439	K15460	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG4123	NA	NA	ec:2.1.1.223	go:0016430	NA	NA	NA	pmid:19383770	NA	NA	NA	NA	yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase
Unknown_BF302-01R0003_02441	K02341	br:ko00001;br:ko01000;br:ko03032;br:ko03400	NA	cog:COG0470	NA	NA	ec:2.7.7.7	go:0003887	NA	NA	path:ko03030;path:ko03430;path:ko03440;path:map03030;path:map03430;path:map03440	pmid:15364574	NA	NA	NA	NA	holB; DNA polymerase III subunit delta'
Unknown_BF302-01R0003_02442	K09770	br:ko00001	NA	cog:COG1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K09770; uncharacterized protein
Unknown_BF302-01R0003_02443	K00942	br:ko00001;br:ko01000	NA	cog:COG0194	NA	NA	ec:2.7.4.8	go:0004385	md:M00050	NA	path:ko00230;path:ko01100;path:ko01232;path:map00230;path:map01100;path:map01232	pmid:14594851	rc:RC00002	rn:R00332;rn:R02090;rn:R12852	NA	NA	gmk, GUK1; guanylate kinase
Unknown_BF302-01R0003_02444	K01585	br:ko00001;br:ko01000	NA	cog:COG1166	NA	NA	ec:4.1.1.19	go:0008792	md:M00133	NA	path:ko00330;path:ko01100;path:map00330;path:map01100	pmid:2198270	rc:RC00299	rn:R00566	NA	NA	speA; arginine decarboxylase
Unknown_BF302-01R0003_02448	K07258	br:ko00001;br:ko01000;br:ko01002;br:ko01011	NA	cog:COG1686	NA	NA	ec:3.4.16.4	go:0008658;go:0009002	NA	NA	path:ko00550;path:ko01100;path:map00550;path:map01100	pmid:12354237;pmid:26867711;pmid:7002918;pmid:8955390	NA	NA	NA	NA	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6)
Unknown_BF302-01R0003_02449	K03439	br:ko00001;br:ko01000;br:ko03016	NA	cog:COG0220	NA	NA	ec:2.1.1.33	go:0008176	NA	NA	NA	pmid:19944101	NA	NA	NA	NA	trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase
Unknown_BF302-01R0003_02452	K01258	br:ko00001;br:ko01000;br:ko01002	NA	cog:COG0624;cog:COG2195	NA	NA	ec:3.4.11.4	go:0045148	NA	NA	NA	pmid:10987140;pmid:6341363	NA	NA	NA	NA	pepT; tripeptide aminopeptidase
Unknown_BF302-01R0003_02453	K05592	br:ko00001;br:ko01000;br:ko03009;br:ko03019	NA	cog:COG0513	NA	NA	ec:3.6.4.13	go:0003724	NA	NA	path:ko03018;path:map03018	pmid:10591847;pmid:15554978	NA	NA	NA	NA	deaD, cshA; ATP-dependent RNA helicase DeaD
Unknown_BF302-01R0003_02455	K03523	br:ko00001;br:ko02000	NA	cog:COG1268	NA	NA	NA	go:0015225	NA	NA	path:ko02010;path:map02010	pmid:16099603	NA	NA	tc:2.A.88.1;tc:2.A.88.2	NA	bioY; biotin transport system substrate-specific component
Unknown_BF302-01R0003_02456	K06287	br:ko00001;br:ko01000	NA	cog:COG0424	NA	NA	NA	NA	NA	NA	path:ko00240;path:ko01100;path:ko01232;path:map00240;path:map01100;path:map01232	pmid:24210219	rc:RC00002	rn:R00515;rn:R00662;rn:R11323	NA	NA	yhdE; nucleoside triphosphate pyrophosphatase
Unknown_BF302-01R0003_02458	K07642	br:ko00001;br:ko01000;br:ko01001;br:ko02022	NA	cog:COG0642	NA	NA	ec:2.7.13.3	go:0000155	NA	NA	path:ko02020;path:map02020	pmid:15522865	NA	NA	NA	NA	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS
Unknown_BF302-01R0003_02459	K02483	br:ko00001;br:ko02022	NA	cog:COG0745	NA	NA	NA	go:0000156	NA	NA	NA	NA	NA	NA	NA	NA	K02483; two-component system, OmpR family, response regulator
Unknown_BF302-01R0003_02460	K06132	br:ko00001;br:ko01000	NA	cog:COG1502	NA	NA	NA	go:0008808	NA	NA	path:ko00564;path:ko01100;path:map00564;path:map01100	pmid:22988102	rc:RC00017	rn:R11062	NA	NA	clsC; cardiolipin synthase C
Unknown_BF302-01R0003_02461	K01208	br:ko00001;br:ko01000	cazy:GH13	cog:COG0366	NA	NA	ec:3.2.1.133;ec:3.2.1.135;ec:3.2.1.54	go:0031216;go:0043897;go:0047798	NA	NA	path:ko00500;path:ko01100;path:ko01110;path:map00500;path:map01100;path:map01110	pmid:10103262;pmid:11923309;pmid:2482332	NA	rn:R02112;rn:R03122;rn:R11262	NA	NA	cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase
Unknown_BF302-01R0003_02462	K07273	br:ko00001	cazy:GH25	cog:COG3757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	acm; lysozyme
